repo_name,repo_url,login,profile_url,location,country,prs_opened,prs_merged,pr_accept_rate,avg_time_to_merge,commits_total,issues_opened,reviews_submitted,stars_own_repos,stars_contrib_repos,contribution_period,activity_frequency,activity_regularidade,permission_level
n8n,https://github.com/n8n-io/n8n,floryn90,https://github.com/floryn90,"Bucharest, Romania",Romania,2,1,50.0,85.07,1,3,0,47,13.02,1,0.0027397260273972603,0.0027397260273972603,contributor
react,https://github.com/facebook/react,hramos,https://github.com/hramos,"Scottsdale, AZ",Azerbaijan,21,18,85.71,3.65,7,0,13,220,346.4,1,0.019178082191780823,0.019178082191780823,contributor
react,https://github.com/facebook/react,andreypopp,https://github.com/andreypopp,"Tbilisi, Georgia",Georgia,10,7,70.0,863.72,9,9,0,1852,134.71,1,0.024657534246575342,0.024657534246575342,contributor
vscode,https://github.com/microsoft/vscode,lifez,https://github.com/lifez,Thailand,Thailand,5,2,40.0,117.0,8,2,1,9,9.27,1,0.021917808219178082,0.021917808219178082,contributor
langflow,https://github.com/langflow-ai/langflow,ivaniliash,https://github.com/ivaniliash,Germany,Germany,1,1,100.0,426.54,1,0,1,3,26.86,1,0.0027397260273972603,0.0027397260273972603,contributor
n8n,https://github.com/n8n-io/n8n,ekoleda-codaio,https://github.com/ekoleda-codaio,New York,United States,1,1,100.0,1176.24,1,0,0,0,13.02,1,0.0027397260273972603,0.0027397260273972603,contributor
react,https://github.com/facebook/react,jgebhardt,https://github.com/jgebhardt,"San Francisco, CA",Canada,6,3,50.0,0.72,8,3,0,29,57.73,1,0.021917808219178082,0.021917808219178082,contributor
langflow,https://github.com/langflow-ai/langflow,Curt-Park,https://github.com/Curt-Park,South Korea,"Korea, Republic of",1,1,100.0,13.46,1,0,0,2981,26.86,1,0.0027397260273972603,0.0027397260273972603,contributor
react,https://github.com/facebook/react,jddxf,https://github.com/jddxf,杭州,中国,14,9,64.29,399.25,9,2,5,0,173.2,1,0.024657534246575342,0.024657534246575342,contributor
react,https://github.com/facebook/react,KonstHardy,https://github.com/KonstHardy,"Russia, Saint-Petersburg",Russia,9,7,77.78,168.74,7,0,0,1,134.71,1,0.019178082191780823,0.019178082191780823,contributor
react,https://github.com/facebook/react,rbalicki2,https://github.com/rbalicki2,NYC,United States,13,8,61.54,122.87,8,0,6,492,153.96,1,0.021917808219178082,0.021917808219178082,contributor
langflow,https://github.com/langflow-ai/langflow,ofermend,https://github.com/ofermend,SF Bay,United States,1,1,100.0,72.19,1,0,0,127,26.86,1,0.0027397260273972603,0.0027397260273972603,contributor
langflow,https://github.com/langflow-ai/langflow,rothnic,https://github.com/rothnic,"Huntsville, AL",Albania,1,1,100.0,16.93,1,3,0,225,26.86,1,0.0027397260273972603,0.0027397260273972603,contributor
langflow,https://github.com/langflow-ai/langflow,nadeemcite,https://github.com/nadeemcite,"New Delhi, India",India,1,1,100.0,5.76,1,0,0,3,26.86,1,0.0027397260273972603,0.0027397260273972603,contributor
langflow,https://github.com/langflow-ai/langflow,jialudev,https://github.com/jialudev,ShangHai,China,2,1,50.0,3.42,1,1,0,23,26.86,1,0.0027397260273972603,0.0027397260273972603,contributor
n8n,https://github.com/n8n-io/n8n,meownoid,https://github.com/meownoid,"Berlin, Germany",Germany,1,1,100.0,755.38,1,1,0,3,13.02,1,0.0027397260273972603,0.0027397260273972603,contributor
n8n,https://github.com/n8n-io/n8n,efriis,https://github.com/efriis,San Francisco,United States,1,1,100.0,135.16,1,0,0,52,13.02,1,0.0027397260273972603,0.0027397260273972603,contributor
n8n,https://github.com/n8n-io/n8n,willywongi,https://github.com/willywongi,Italy,Italy,1,1,100.0,1363.83,1,0,0,12,13.02,1,0.0027397260273972603,0.0027397260273972603,contributor
langflow,https://github.com/langflow-ai/langflow,mneedham,https://github.com/mneedham,"London, United Kingdom",United Kingdom,1,1,100.0,83.5,1,0,0,155,26.86,1,0.0027397260273972603,0.0027397260273972603,contributor
langflow,https://github.com/langflow-ai/langflow,mattbajorek,https://github.com/mattbajorek,"Port St Lucie, Florida",United States,1,1,100.0,124.54,1,0,0,8,26.86,1,0.0027397260273972603,0.0027397260273972603,contributor
react,https://github.com/facebook/react,rickbeerendonk,https://github.com/rickbeerendonk,The Netherlands / Colombia,Colombia,12,8,66.67,74.23,9,5,0,69,153.96,1,0.024657534246575342,0.024657534246575342,contributor
n8n,https://github.com/n8n-io/n8n,Timeraa,https://github.com/Timeraa,"Bavaria, Germany",Germany,3,1,33.33,12.33,1,0,0,35,13.02,1,0.0027397260273972603,0.0027397260273972603,contributor
ollama,https://github.com/ollama/ollama,Npahlfer,https://github.com/Npahlfer,Sweden,Sweden,1,1,100.0,2314.9,1,0,0,58,57.56,1,0.0027397260273972603,0.0027397260273972603,contributor
n8n,https://github.com/n8n-io/n8n,GKdeVries,https://github.com/GKdeVries,"Haarlem, Nederland",Netherlands,1,1,100.0,2711.47,1,0,0,0,13.02,1,0.0027397260273972603,0.0027397260273972603,contributor
n8n,https://github.com/n8n-io/n8n,choudat,https://github.com/choudat,"Paris, France",France,1,1,100.0,77.62,1,0,0,0,13.02,1,0.0027397260273972603,0.0027397260273972603,contributor
langflow,https://github.com/langflow-ai/langflow,melroy89,https://github.com/melroy89,"Tiel, The Netherlands",Netherlands,1,1,100.0,88.01,1,0,0,29,26.86,1,0.0027397260273972603,0.0027397260273972603,contributor
n8n,https://github.com/n8n-io/n8n,ManuLasker,https://github.com/ManuLasker,Colombia,Colombia,1,1,100.0,217.91,1,1,0,16,13.02,1,0.0027397260273972603,0.0027397260273972603,contributor
n8n,https://github.com/n8n-io/n8n,francisfontoura,https://github.com/francisfontoura,Brazil,Brazil,1,1,100.0,3385.19,1,0,0,7,13.02,1,0.0027397260273972603,0.0027397260273972603,contributor
youtube-dl,https://github.com/ytdl-org/youtube-dl,gebn,https://github.com/gebn,"London, UK",United Kingdom,2,1,50.0,36.86,14,0,0,230,86.95,1,0.038356164383561646,0.038356164383561646,contributor
n8n,https://github.com/n8n-io/n8n,filp,https://github.com/filp,"Lisbon, Portugal",Portugal,1,1,100.0,38.84,1,0,0,14160,13.02,1,0.0027397260273972603,0.0027397260273972603,contributor
react,https://github.com/facebook/react,nikeee,https://github.com/nikeee,Germany,Germany,12,9,75.0,37.87,9,6,6,510,173.2,1,0.024657534246575342,0.024657534246575342,contributor
n8n,https://github.com/n8n-io/n8n,EternalDeiwos,https://github.com/EternalDeiwos,Norway,Norway,1,1,100.0,975.46,1,1,1,23,13.02,1,0.0027397260273972603,0.0027397260273972603,contributor
youtube-dl,https://github.com/ytdl-org/youtube-dl,johnhawkinson,https://github.com/johnhawkinson,"Cambridge, MA",Morocco,29,11,37.93,18.96,21,21,13,5,956.48,2,0.057534246575342465,0.057534246575342465,contributor
langflow,https://github.com/langflow-ai/langflow,9n,https://github.com/9n,ChongQing,中国,4,1,25.0,10.82,1,4,0,1,26.86,1,0.0027397260273972603,0.0027397260273972603,contributor
n8n,https://github.com/n8n-io/n8n,fank,https://github.com/fank,Japan,Japan,2,1,50.0,491.73,1,41,1,4,13.02,1,0.0027397260273972603,0.0027397260273972603,contributor
react,https://github.com/facebook/react,joecritch,https://github.com/joecritch,"Lake District, England, UK",United Kingdom,29,23,79.31,13.6,9,3,6,182,442.62,1,0.024657534246575342,0.024657534246575342,contributor
react,https://github.com/facebook/react,SanderSpies,https://github.com/SanderSpies,"Amsterdam, NL",Netherlands,14,3,21.43,8.16,8,8,0,355,57.73,1,0.021917808219178082,0.021917808219178082,contributor
n8n,https://github.com/n8n-io/n8n,eddywashere,https://github.com/eddywashere,"San Francisco, CA",Canada,1,1,100.0,440.88,1,0,0,816,13.02,1,0.0027397260273972603,0.0027397260273972603,contributor
n8n,https://github.com/n8n-io/n8n,goncalossilva,https://github.com/goncalossilva,"Porto, Portugal",Portugal,1,1,100.0,893.36,1,0,1,790,13.02,1,0.0027397260273972603,0.0027397260273972603,contributor
react,https://github.com/facebook/react,henryqdineen,https://github.com/henryqdineen,"Boston, MA",Morocco,11,7,63.64,23.44,7,3,1,0,134.71,1,0.019178082191780823,0.019178082191780823,contributor
react,https://github.com/facebook/react,taneliang,https://github.com/taneliang,San Francisco,United States,11,9,81.82,175.72,9,1,10,164,173.2,1,0.024657534246575342,0.024657534246575342,contributor
n8n,https://github.com/n8n-io/n8n,fredericalix,https://github.com/fredericalix,France,France,2,1,50.0,2400.75,1,0,0,21,13.02,1,0.0027397260273972603,0.0027397260273972603,contributor
n8n,https://github.com/n8n-io/n8n,EricFrancis12,https://github.com/EricFrancis12,USA,United States,1,1,100.0,468.47,1,0,0,14,13.02,1,0.0027397260273972603,0.0027397260273972603,contributor
react,https://github.com/facebook/react,RaitoBezarius,https://github.com/RaitoBezarius,France,France,2,1,50.0,1.69,7,1,0,178,19.24,1,0.019178082191780823,0.019178082191780823,contributor
react,https://github.com/facebook/react,JoshuaGross,https://github.com/JoshuaGross,"Bay Area, CA",Canada,11,9,81.82,30.51,9,0,14,124,173.2,1,0.024657534246575342,0.024657534246575342,contributor
react,https://github.com/facebook/react,dmytrorykun,https://github.com/dmytrorykun,"London, UK",United Kingdom,10,9,90.0,47.11,9,0,7,6,173.2,1,0.024657534246575342,0.024657534246575342,contributor
react,https://github.com/facebook/react,jaredly,https://github.com/jaredly,"St Louis, MO",Macao,8,5,62.5,91.82,9,4,0,572,96.22,1,0.024657534246575342,0.024657534246575342,contributor
bootstrap,https://github.com/twbs/bootstrap,gruviimark,https://github.com/gruviimark,United States,United States,0,0,0.0,0.0,2,0,0,0,0.0,1,0.005479452054794521,0.005479452054794521,contributor
PowerToys,https://github.com/microsoft/PowerToys,Artoria2e5,https://github.com/Artoria2e5,"Shanghai, CN",China,0,0,0.0,0.0,3,0,0,9,0.0,1,0.00821917808219178,0.00821917808219178,contributor
flutter,https://github.com/flutter/flutter,danw,https://github.com/danw,"Mountain View, CA",Canada,0,0,0.0,0.0,13,0,0,108,0.0,1,0.03561643835616438,0.03561643835616438,contributor
go,https://github.com/golang/go,mdempsky,https://github.com/mdempsky,"Westminster, CO",Colombia,0,0,0.0,0.0,1710,314,0,2090,0.0,171,4.684931506849315,4.684931506849315,contributor
PowerToys,https://github.com/microsoft/PowerToys,kubalav,https://github.com/kubalav,Slovakia,Slovakia,0,0,0.0,0.0,2,0,0,1,0.0,1,0.005479452054794521,0.005479452054794521,contributor
bootstrap,https://github.com/twbs/bootstrap,mattez,https://github.com/mattez,Česká republika,Spain,3,2,66.67,1261.72,2,0,0,1,38.55,1,0.005479452054794521,0.005479452054794521,contributor
ollama,https://github.com/ollama/ollama,szczyglis-dev,https://github.com/szczyglis-dev,Poland,Poland,1,1,100.0,2102.63,1,0,0,1433,57.56,1,0.0027397260273972603,0.0027397260273972603,contributor
ollama,https://github.com/ollama/ollama,nbonamy,https://github.com/nbonamy,"Chicago, IL, USA",United States,1,1,100.0,0.21,1,0,0,162,57.56,1,0.0027397260273972603,0.0027397260273972603,contributor
flutter,https://github.com/flutter/flutter,richkadel,https://github.com/richkadel,"San Diego, CA",Canada,1,1,100.0,335.34,13,10,1,26,3.86,1,0.03561643835616438,0.03561643835616438,contributor
ollama,https://github.com/ollama/ollama,marco-souza,https://github.com/marco-souza,Brazil,Brazil,1,1,100.0,1801.28,1,0,0,46,57.56,1,0.0027397260273972603,0.0027397260273972603,contributor
bootstrap,https://github.com/twbs/bootstrap,Flydiverny,https://github.com/Flydiverny,Sweden,Sweden,2,1,50.0,0.43,2,0,0,39,19.28,1,0.005479452054794521,0.005479452054794521,contributor
bootstrap,https://github.com/twbs/bootstrap,mlmorg,https://github.com/mlmorg,San Francisco,United States,2,1,50.0,0.36,2,0,0,760,19.28,1,0.005479452054794521,0.005479452054794521,contributor
PowerToys,https://github.com/microsoft/PowerToys,Sirozha1337,https://github.com/Sirozha1337,"Novi Sad, Serbia",Serbia,2,2,100.0,521.6,2,2,0,63,42.35,1,0.005479452054794521,0.005479452054794521,contributor
ollama,https://github.com/ollama/ollama,madiator,https://github.com/madiator,Bay Area,United States,1,1,100.0,0.28,1,0,0,96,57.56,1,0.0027397260273972603,0.0027397260273972603,contributor
ollama,https://github.com/ollama/ollama,MagicFun1241,https://github.com/MagicFun1241,"Russia, Volgograd",Russia,1,1,100.0,91.16,1,0,0,43,57.56,1,0.0027397260273972603,0.0027397260273972603,contributor
system-design-primer,https://github.com/donnemartin/system-design-primer,ianpark,https://github.com/ianpark,United Kingdom,United Kingdom,2,2,100.0,93.6,2,0,0,14,3224.45,1,0.005479452054794521,0.005479452054794521,contributor
vue,https://github.com/vuejs/vue,BrandonSurowiec,https://github.com/BrandonSurowiec,"Flint, MI",United States,1,1,100.0,6.54,1,3,0,0,185.06,1,0.0027397260273972603,0.0027397260273972603,contributor
ollama,https://github.com/ollama/ollama,nischalj10,https://github.com/nischalj10,San Francisco,United States,1,1,100.0,371.88,1,0,0,96,57.56,1,0.0027397260273972603,0.0027397260273972603,contributor
cheat.sh,https://github.com/chubin/cheat.sh,abitrolly,https://github.com/abitrolly,The Land of Dinosaurs,United States,26,22,84.62,4.03,102,9,12,8,7001.54,10,0.27945205479452057,0.27945205479452057,contributor
vscode,https://github.com/microsoft/vscode,gayanper,https://github.com/gayanper,"Oslo, Norway",Norway,4,1,25.0,10162.75,8,13,2,64,4.63,1,0.021917808219178082,0.021917808219178082,contributor
ollama,https://github.com/ollama/ollama,nikeshparajuli,https://github.com/nikeshparajuli,United States,United States,1,1,100.0,1150.17,1,0,0,0,57.56,1,0.0027397260273972603,0.0027397260273972603,contributor
n8n,https://github.com/n8n-io/n8n,elsmr,https://github.com/elsmr,"Ghent, Belgium",Belgium,346,331,95.66,97.08,330,0,526,116,4310.93,33,0.9041095890410958,0.9041095890410958,contributor
transformers,https://github.com/huggingface/transformers,aliencaocao,https://github.com/aliencaocao,Singapore,Singapore,10,10,100.0,151.81,10,9,5,176,86.54,1,0.0273972602739726,0.0273972602739726,contributor
flutter,https://github.com/flutter/flutter,jimbeveridge,https://github.com/jimbeveridge,United States,United States,4,3,75.0,7.38,17,100,0,137,11.58,1,0.04657534246575343,0.04657534246575343,contributor
transformers,https://github.com/huggingface/transformers,cakiki,https://github.com/cakiki,"Leipzig, Germany",Germany,12,12,100.0,16.73,12,5,1,15,103.85,1,0.03287671232876712,0.03287671232876712,contributor
ollama,https://github.com/ollama/ollama,lstep,https://github.com/lstep,France,France,1,1,100.0,34.6,1,1,0,30,57.56,1,0.0027397260273972603,0.0027397260273972603,contributor
ollama,https://github.com/ollama/ollama,nicarq,https://github.com/nicarq,"Austin, TX",United States,1,1,100.0,4021.43,1,0,0,7,57.56,1,0.0027397260273972603,0.0027397260273972603,contributor
vscode,https://github.com/microsoft/vscode,jswillard,https://github.com/jswillard,"Boulder, CO",Colombia,1,1,100.0,284.59,9,3,0,0,4.63,1,0.024657534246575342,0.024657534246575342,contributor
bootstrap,https://github.com/twbs/bootstrap,matthewpennell,https://github.com/matthewpennell,"Cambridge, United Kingdom",United Kingdom,1,1,100.0,7.05,2,1,0,46,19.28,1,0.005479452054794521,0.005479452054794521,contributor
bootstrap,https://github.com/twbs/bootstrap,eins78,https://github.com/eins78,Zurich,Switzerland,5,2,40.0,253.35,2,2,0,62,38.55,1,0.005479452054794521,0.005479452054794521,contributor
bootstrap,https://github.com/twbs/bootstrap,marios-zindilis,https://github.com/marios-zindilis,Ireland,Ireland,2,2,100.0,0.57,2,0,0,11,38.55,1,0.005479452054794521,0.005479452054794521,contributor
vscode,https://github.com/microsoft/vscode,wistcc,https://github.com/wistcc,Sweden,Sweden,7,5,71.43,1239.33,8,0,1,62,23.17,1,0.021917808219178082,0.021917808219178082,contributor
PowerToys,https://github.com/microsoft/PowerToys,skttl,https://github.com/skttl,"Odense, Denmark",Denmark,1,1,100.0,866.23,2,0,0,221,21.18,1,0.005479452054794521,0.005479452054794521,contributor
PowerToys,https://github.com/microsoft/PowerToys,tomer,https://github.com/tomer,Israel,Israel,2,2,100.0,30.72,2,1,0,29,42.35,1,0.005479452054794521,0.005479452054794521,contributor
vscode,https://github.com/microsoft/vscode,thegecko,https://github.com/thegecko,"Cambridge, UK",United Kingdom,10,4,40.0,3549.05,9,23,3,174,18.53,1,0.024657534246575342,0.024657534246575342,contributor
PowerToys,https://github.com/microsoft/PowerToys,sanidhyas3s,https://github.com/sanidhyas3s,Abu Road,India,3,2,66.67,139.43,2,1,1,41,42.35,1,0.005479452054794521,0.005479452054794521,contributor
transformers,https://github.com/huggingface/transformers,hackyon,https://github.com/hackyon,New York,United States,15,10,66.67,1030.93,10,0,8,54,86.54,1,0.0273972602739726,0.0273972602739726,contributor
bootstrap,https://github.com/twbs/bootstrap,markdumay,https://github.com/markdumay,"The Hague, The Netherlands",Netherlands,2,2,100.0,34.54,2,1,0,306,38.55,1,0.005479452054794521,0.005479452054794521,contributor
flutter,https://github.com/flutter/flutter,willlarche,https://github.com/willlarche,"New York, NY",United States,14,12,85.71,39.51,14,9,79,6,46.33,1,0.038356164383561646,0.038356164383561646,contributor
transformers,https://github.com/huggingface/transformers,XuehaiPan,https://github.com/XuehaiPan,"Peking University, Beijing",China,12,10,83.33,162.22,10,1,7,6527,86.54,1,0.0273972602739726,0.0273972602739726,contributor
transformers,https://github.com/huggingface/transformers,ebezzam,https://github.com/ebezzam,"Lausanne, Switzerland",Switzerland,12,10,83.33,54.12,10,1,20,283,86.54,1,0.0273972602739726,0.0273972602739726,contributor
vue,https://github.com/vuejs/vue,brendanbowidas,https://github.com/brendanbowidas,"New Haven, CT",United States,3,1,33.33,67.93,1,1,0,6,185.06,1,0.0027397260273972603,0.0027397260273972603,contributor
transformers,https://github.com/huggingface/transformers,gentaiscool,https://github.com/gentaiscool,New York,United States,9,9,100.0,36.56,9,0,0,998,77.89,1,0.024657534246575342,0.024657534246575342,contributor
transformers,https://github.com/huggingface/transformers,aphedges,https://github.com/aphedges,United States,United States,11,10,90.91,202.07,10,3,1,6,86.54,1,0.0273972602739726,0.0273972602739726,contributor
vscode,https://github.com/microsoft/vscode,LuanVSO,https://github.com/LuanVSO,Brasil,Brazil,2,2,100.0,2.89,8,3,0,3,9.27,1,0.021917808219178082,0.021917808219178082,contributor
vscode,https://github.com/microsoft/vscode,jasongin,https://github.com/jasongin,"Honolulu, Hawaii, USA",United States,2,2,100.0,116.22,8,2,2,3063,9.27,1,0.021917808219178082,0.021917808219178082,contributor
bootstrap,https://github.com/twbs/bootstrap,lukeapage,https://github.com/lukeapage,"Copenhagen, Denmark",Denmark,2,2,100.0,102.48,2,1,0,192,38.55,1,0.005479452054794521,0.005479452054794521,contributor
tensorflow,https://github.com/tensorflow/tensorflow,yongtang,https://github.com/yongtang,"San Francisco Bay Area, CA",Canada,822,718,87.35,47.31,1451,19,136,56,3593.74,145,3.9753424657534246,3.9753424657534246,contributor
n8n,https://github.com/n8n-io/n8n,krynble,https://github.com/krynble,"Porto, Portugal",Portugal,292,262,89.73,21.25,229,0,867,5,3412.27,22,0.6273972602739726,0.6273972602739726,contributor
vscode,https://github.com/microsoft/vscode,bpasero,https://github.com/bpasero,"Zurich, Switzerland",Switzerland,3130,2940,93.93,1.08,13941,6130,3801,110,13621.48,1394,38.1945205479452,38.1945205479452,contributor
PowerToys,https://github.com/microsoft/PowerToys,shufflecode,https://github.com/shufflecode,Ludwigsburg / Germany,Germany,0,0,0.0,0.0,3,0,0,3,0.0,1,0.00821917808219178,0.00821917808219178,contributor
PowerToys,https://github.com/microsoft/PowerToys,jondaniels,https://github.com/jondaniels,"Eugene, OR",United States,0,0,0.0,0.0,3,0,0,0,0.0,1,0.00821917808219178,0.00821917808219178,contributor
flutter,https://github.com/flutter/flutter,fkorotkov,https://github.com/fkorotkov,NYC,United States,0,0,0.0,0.0,0,0,0,4,0.0,0,0.0,0.0,viewer
PowerToys,https://github.com/microsoft/PowerToys,Megasware128,https://github.com/Megasware128,The Netherlands,Netherlands,0,0,0.0,0.0,3,1,0,36,0.0,1,0.00821917808219178,0.00821917808219178,contributor
bootstrap,https://github.com/twbs/bootstrap,raajtram,https://github.com/raajtram,Florida ⛱,United States,2,2,100.0,8.26,2,0,0,3,38.55,1,0.005479452054794521,0.005479452054794521,contributor
ollama,https://github.com/ollama/ollama,textspur,https://github.com/textspur,Frankfurt,Germany,1,1,100.0,31.55,1,0,0,4,57.56,1,0.0027397260273972603,0.0027397260273972603,contributor
transformers,https://github.com/huggingface/transformers,FeiWang96,https://github.com/FeiWang96,Los Angeles,United States,5,5,100.0,57.94,11,0,0,56,43.27,1,0.030136986301369864,0.030136986301369864,contributor
ollama,https://github.com/ollama/ollama,mateuszmigas,https://github.com/mateuszmigas,Poland,Poland,1,1,100.0,1429.9,1,0,0,196,57.56,1,0.0027397260273972603,0.0027397260273972603,contributor
bootstrap,https://github.com/twbs/bootstrap,paultyng,https://github.com/paultyng,"Baltimore, MD","Moldova, Republic of",2,1,50.0,8.52,2,0,0,48,19.28,1,0.005479452054794521,0.005479452054794521,contributor
next.js,https://github.com/vercel/next.js,ztanner,https://github.com/ztanner,"Los Angeles, CA",Canada,739,673,91.07,40.74,624,1,1206,2,3675.71,62,1.7095890410958905,1.7095890410958905,contributor
transformers,https://github.com/huggingface/transformers,agemagician,https://github.com/agemagician,Germany,Germany,15,11,73.33,73.55,11,18,2,1757,95.2,1,0.030136986301369864,0.030136986301369864,contributor
bootstrap,https://github.com/twbs/bootstrap,splendido,https://github.com/splendido,"Zurich, Switzerland",Switzerland,2,1,50.0,0.59,2,0,0,143,19.28,1,0.005479452054794521,0.005479452054794521,contributor
PowerToys,https://github.com/microsoft/PowerToys,pavelzw,https://github.com/pavelzw,"Zurich, Switzerland",Switzerland,3,3,100.0,138.69,3,3,3,88,63.53,1,0.00821917808219178,0.00821917808219178,contributor
vscode,https://github.com/microsoft/vscode,mymikemiller,https://github.com/mymikemiller,"Austin, TX",United States,1,1,100.0,274.63,9,3,0,79,4.63,1,0.024657534246575342,0.024657534246575342,contributor
ollama,https://github.com/ollama/ollama,mattt,https://github.com/mattt,"Portland, OR",United States,1,1,100.0,15.66,1,0,0,21869,57.56,1,0.0027397260273972603,0.0027397260273972603,contributor
vscode,https://github.com/microsoft/vscode,HaoboGu,https://github.com/HaoboGu,Hangzhou,China,2,2,100.0,73.61,10,15,1,1401,9.27,1,0.0273972602739726,0.0273972602739726,contributor
PowerToys,https://github.com/microsoft/PowerToys,FWest98,https://github.com/FWest98,The Netherlands,Netherlands,3,3,100.0,305.43,3,3,1,67,63.53,1,0.00821917808219178,0.00821917808219178,contributor
flutter,https://github.com/flutter/flutter,ianloic,https://github.com/ianloic,"Alameda, California",United States,2,2,100.0,0.92,20,8,0,120,7.72,2,0.0547945205479452,0.0547945205479452,contributor
vscode,https://github.com/microsoft/vscode,GustavoASC,https://github.com/GustavoASC,Brazil,Brazil,9,8,88.89,196.53,12,4,3,61,37.06,1,0.03287671232876712,0.03287671232876712,contributor
vscode,https://github.com/microsoft/vscode,hamirmahal,https://github.com/hamirmahal,San Francisco Bay Area,United States,4,3,75.0,214.0,9,39,4,6,13.9,1,0.024657534246575342,0.024657534246575342,contributor
bootstrap,https://github.com/twbs/bootstrap,septatrix,https://github.com/septatrix,Germany,Germany,2,2,100.0,163.52,2,6,4,6,38.55,1,0.005479452054794521,0.005479452054794521,contributor
transformers,https://github.com/huggingface/transformers,HanNayeoniee,https://github.com/HanNayeoniee,"Seoul, Korea","Korea, Republic of",12,10,83.33,196.7,10,0,12,14,86.54,1,0.0273972602739726,0.0273972602739726,contributor
n8n,https://github.com/n8n-io/n8n,CharlieKolb,https://github.com/CharlieKolb,Bochum,Germany,241,208,86.31,47.78,193,0,327,1,2708.98,19,0.5287671232876713,0.5287671232876713,contributor
transformers,https://github.com/huggingface/transformers,thevasudevgupta,https://github.com/thevasudevgupta,"New Delhi, India",India,11,10,90.91,163.21,10,7,3,216,86.54,1,0.0273972602739726,0.0273972602739726,contributor
ollama,https://github.com/ollama/ollama,remarkablemark,https://github.com/remarkablemark,New York,United States,1,1,100.0,35.48,1,0,0,2678,57.56,1,0.0027397260273972603,0.0027397260273972603,contributor
flutter,https://github.com/flutter/flutter,JoseAlba,https://github.com/JoseAlba,"New York City, United States",United States,19,14,73.68,302.57,14,6,46,28,54.05,1,0.038356164383561646,0.038356164383561646,contributor
PowerToys,https://github.com/microsoft/PowerToys,dillydylann,https://github.com/dillydylann,"Phoenix, AZ",Azerbaijan,3,3,100.0,706.67,3,2,3,23,63.53,1,0.00821917808219178,0.00821917808219178,contributor
PowerToys,https://github.com/microsoft/PowerToys,khmyznikov,https://github.com/khmyznikov,"Belgrade, Serbia",Serbia,6,5,83.33,251.83,4,33,13,857,105.88,1,0.010958904109589041,0.010958904109589041,contributor
vscode,https://github.com/microsoft/vscode,initialshl,https://github.com/initialshl,"Mountain View, CA",Canada,4,3,75.0,215.35,9,0,0,4,13.9,1,0.024657534246575342,0.024657534246575342,contributor
bootstrap,https://github.com/twbs/bootstrap,stubbornella,https://github.com/stubbornella,San Francisco,United States,1,1,100.0,85.82,2,2,0,6808,19.28,1,0.005479452054794521,0.005479452054794521,contributor
ollama,https://github.com/ollama/ollama,kassane,https://github.com/kassane,"Bahia, Brazil",Brazil,1,1,100.0,98.38,1,0,0,82,57.56,1,0.0027397260273972603,0.0027397260273972603,contributor
bootstrap,https://github.com/twbs/bootstrap,kadimi,https://github.com/kadimi,Errachidia - Morocco,Argentina,2,2,100.0,12.76,2,0,0,25,38.55,1,0.005479452054794521,0.005479452054794521,contributor
vscode,https://github.com/microsoft/vscode,auchenberg,https://github.com/auchenberg,"New York, US",United States,5,2,40.0,92.74,9,82,3,3399,9.27,1,0.024657534246575342,0.024657534246575342,contributor
vscode,https://github.com/microsoft/vscode,hermannloose,https://github.com/hermannloose,"Munich, Germany",Germany,8,8,100.0,197.87,8,19,1,23,37.06,1,0.021917808219178082,0.021917808219178082,contributor
transformers,https://github.com/huggingface/transformers,ariG23498,https://github.com/ariG23498,"Kolkata,WestBengal",India,13,11,84.62,401.4,11,8,9,733,95.2,1,0.030136986301369864,0.030136986301369864,contributor
AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,richbeales,https://github.com/richbeales,"Kent, UK",United Kingdom,46,43,93.48,59.65,243,2,313,58,2201.18,24,0.6657534246575343,0.6657534246575343,contributor
ollama,https://github.com/ollama/ollama,bean5,https://github.com/bean5,USA,United States,1,1,100.0,1054.0,1,0,0,68,57.56,1,0.0027397260273972603,0.0027397260273972603,contributor
flutter,https://github.com/flutter/flutter,jnschulze,https://github.com/jnschulze,"Frankfurt, DE",Germany,3,3,100.0,1545.61,15,2,1,289,11.58,1,0.0410958904109589,0.0410958904109589,contributor
flutter,https://github.com/flutter/flutter,JsouLiang,https://github.com/JsouLiang,Beijing,China,5,2,40.0,1013.95,18,20,1,11,7.72,1,0.049315068493150684,0.049315068493150684,contributor
bootstrap,https://github.com/twbs/bootstrap,hfhbd,https://github.com/hfhbd,Germany,Germany,2,2,100.0,1145.51,2,0,1,599,38.55,1,0.005479452054794521,0.005479452054794521,contributor
bootstrap,https://github.com/twbs/bootstrap,philfreo,https://github.com/philfreo,"St. Augustine, FL",United States,5,1,20.0,1.51,2,3,0,31,19.28,1,0.005479452054794521,0.005479452054794521,contributor
ollama,https://github.com/ollama/ollama,lofcz,https://github.com/lofcz,Czech republic,Czechia,1,1,100.0,40.18,1,0,0,553,57.56,1,0.0027397260273972603,0.0027397260273972603,contributor
vscode,https://github.com/microsoft/vscode,ryu1kn,https://github.com/ryu1kn,"Melbourne, Australia",Australia,1,1,100.0,2090.39,9,1,0,367,4.63,1,0.024657534246575342,0.024657534246575342,contributor
