login,repo_name,country,country_type,performance_score,pr_accept_rate,pr_accept_rate_norm,prs_opened,prs_opened_norm,commits_total,commits_total_norm,activity_frequency,activity_frequency_norm
vinhngx,models,Australia,developed,0.008699323019642453,66.67,0.6667000000000001,3,0.0004046944556859571,17,0.0005585123858334976,0.0465753424657534,0.0005585123858334974
CrickWu,models,United States,developed,0.009096226857963574,66.67,0.6667000000000001,3,0.0004046944556859571,34,0.0011170247716669952,0.0931506849315068,0.0011170247716669947
vishnubanna,models,United States,developed,0.009186688021734776,40.0,0.4,10,0.0013489815189531903,167,0.005486562849070241,0.4575342465753425,0.005486562849070242
ilyamironov,models,Canada,developed,0.008764757357736328,66.67,0.6667000000000001,6,0.0008093889113719142,15,0.0004928050463236743,0.0410958904109589,0.0004928050463236743
yongzhe2160,models,United States,developed,0.011836090383086657,90.91,0.9091,11,0.0014838796708485094,11,0.00036139036730402786,0.0301369863013698,0.00036139036730402715
gjtucker,models,Canada,developed,0.012537033784912185,100.0,1.0,3,0.0004046944556859571,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
seemuch,models,Canada,developed,0.011674276123179252,82.14,0.8214,28,0.003777148253068933,23,0.0007556344043629673,0.0630136986301369,0.0007556344043629662
luotigerlsx,models,Singapore,developed,0.010263072736153364,76.47,0.7646999999999999,17,0.0022932685822204236,10,0.0003285366975491162,0.0273972602739726,0.0003285366975491162
lukaszkaiser,models,United States,developed,0.014063925551153503,100.0,1.0,2,0.0002697963037906381,73,0.0023983178921085486,0.2,0.0023983178921085486
haoyuz,models,Canada,developed,0.015384037187874592,95.0,0.95,60,0.008093889113719142,63,0.0020697811945594325,0.1726027397260274,0.0020697811945594325
andrefaraujo,models,Brazil,emerging,0.013287295688385072,91.43,0.9143000000000001,35,0.004721435316336166,32,0.001051317432157172,0.0876712328767123,0.0010513174321571716
sushreebarsa,models,India,emerging,0.006868407038363694,47.62,0.47619999999999996,21,0.0028328611898017,10,0.0003285366975491162,0.0273972602739726,0.0003285366975491162
itsmeolivia,models,United States,developed,0.012976024676720056,100.0,1.0,6,0.0008093889113719142,20,0.0006570733950982324,0.0547945205479452,0.0006570733950982324
isaprykin,models,Canada,developed,0.00936423018134675,69.23,0.6923,13,0.0017536759746391475,16,0.000525658716078586,0.0438356164383561,0.0005256587160785852
martinwicke,models,United States,developed,0.013615719627890632,100.0,1.0,5,0.0006744907594765951,49,0.0016098298179906695,0.1342465753424657,0.001609829817990669
dreamdragon,models,United States,developed,0.0128312302180266,100.0,1.0,4,0.0005395926075812762,17,0.0005585123858334976,0.0465753424657534,0.0005585123858334974
tombstone,models,United States,developed,0.014582214977597839,86.27,0.8626999999999999,51,0.006879805746661271,89,0.0029239766081871343,0.2438356164383561,0.002923976608187134
qlzh727,models,United States,developed,0.01427909021133407,90.0,0.9,40,0.005395926075812761,74,0.00243117156186346,0.2027397260273972,0.0024311715618634596
YknZhu,models,United States,developed,0.01301769010191823,90.91,0.9091,22,0.0029677593416970187,44,0.0014455614692161114,0.1205479452054794,0.0014455614692161108
davidmochen,models,Canada,developed,0.007864863048746304,57.14,0.5714,7,0.0009442870632672333,25,0.0008213417438727906,0.0684931506849315,0.0008213417438727906
aman2930,models,United States,developed,0.012560381069519308,100.0,1.0,3,0.0004046944556859571,7,0.00022997568828438136,0.0191780821917808,0.0002299756882843811
aselle,models,United States,developed,0.01291069357394939,100.0,1.0,8,0.0010791852151625524,14,0.0004599513765687627,0.0383561643835616,0.0004599513765687622
jacob-zietek,models,United States,developed,0.012485628464647226,100.0,1.0,1,0.00013489815189531904,7,0.00022997568828438136,0.0191780821917808,0.0002299756882843811
jejarosl,models,Switzerland,developed,0.01144314253675998,88.89,0.8889,9,0.0012140833670578712,8,0.000262829358039293,0.021917808219178,0.000262829358039292
ayushmankumar7,models,India,emerging,0.004233910180890424,26.67,0.2667,15,0.0020234722784297854,17,0.0005585123858334976,0.0465753424657534,0.0005585123858334974
raymond-yuan,models,Canada,developed,0.0115385219199541,87.5,0.875,8,0.0010791852151625524,21,0.0006899270648531441,0.0575342465753424,0.0006899270648531434
LouYu2015,models,United States,developed,0.00011673642303562385,0.0,0.0,0,0.0,5,0.0001642683487745581,0.0136986301369863,0.0001642683487745581
aboSamoor,models,Canada,developed,9.338913842849893e-05,0.0,0.0,0,0.0,4,0.0001314146790196465,0.010958904109589,0.000131414679019646
KCFindstr,models,日本,developed,0.00011673642303562385,0.0,0.0,0,0.0,5,0.0001642683487745581,0.0136986301369863,0.0001642683487745581
gunan,models,Canada,developed,0.00018677827685699785,0.0,0.0,0,0.0,8,0.000262829358039293,0.021917808219178,0.000262829358039292
markmcd,models,Australia,developed,0.00014008370764274837,0.0,0.0,0,0.0,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
vdumoulin,models,Canada,developed,9.338913842849893e-05,0.0,0.0,0,0.0,4,0.0001314146790196465,0.010958904109589,0.000131414679019646
tylersco,models,Colombia,emerging,7.004185382137397e-05,0.0,0.0,0,0.0,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
scottamain,models,United States,developed,7.004185382137397e-05,0.0,0.0,0,0.0,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
khanhlvg,models,United States,developed,9.338913842849893e-05,0.0,0.0,0,0.0,4,0.0001314146790196465,0.010958904109589,0.000131414679019646
yoni,models,United States,developed,0.0001634309922498733,0.0,0.0,0,0.0,7,0.00022997568828438136,0.0191780821917808,0.0002299756882843811
jimmyyentran,models,United States,developed,0.012476310197869017,100.0,1.0,2,0.0002697963037906381,5,0.0001642683487745581,0.0136986301369863,0.0001642683487745581
Ruomei,models,United Kingdom,developed,0.012438933895432977,100.0,1.0,1,0.00013489815189531904,5,0.0001642683487745581,0.0136986301369863,0.0001642683487745581
mees,models,Canada,developed,0.008093760073749774,62.5,0.625,8,0.0010791852151625524,5,0.0001642683487745581,0.0136986301369863,0.0001642683487745581
ryan0507,models,"Korea, Republic of",developed,0.008419155604356954,66.67,0.6667000000000001,3,0.0004046944556859571,5,0.0001642683487745581,0.0136986301369863,0.0001642683487745581
sguada,models,United States,developed,0.010785302075507583,80.0,0.8,10,0.0013489815189531903,25,0.0008213417438727906,0.0684931506849315,0.0008213417438727906
yaroslavvb,models,Canada,developed,0.012429615628654769,100.0,1.0,2,0.0002697963037906381,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
dave-andersen,models,United States,developed,0.012490339215697935,100.0,1.0,3,0.0004046944556859571,4,0.0001314146790196465,0.010958904109589,0.000131414679019646
staff0rd,models,Australia,developed,0.009433162941036525,75.0,0.75,4,0.0005395926075812762,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
zanarmstrong,models,United States,developed,0.012415586610825853,100.0,1.0,1,0.00013489815189531904,4,0.0001314146790196465,0.010958904109589,0.000131414679019646
redwrasse,models,Canada,developed,0.006333899612888362,50.0,0.5,2,0.0002697963037906381,5,0.0001642683487745581,0.0136986301369863,0.0001642683487745581
ruslo,models,Indonesia,emerging,0.010108127586577757,80.0,0.8,5,0.0006744907594765951,4,0.0001314146790196465,0.010958904109589,0.000131414679019646
gogasca,models,United States,developed,0.009433162941036525,75.0,0.75,4,0.0005395926075812762,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
vladmos,models,Germany,developed,0.012537033784912185,100.0,1.0,3,0.0004046944556859571,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
kaixih,models,United States,developed,0.012537033784912185,100.0,1.0,3,0.0004046944556859571,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
pribalta,models,Poland,emerging,0.012649162692220309,100.0,1.0,6,0.0008093889113719142,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
cclauss,models,Switzerland,developed,0.008274780748427558,47.62,0.47619999999999996,63,0.0084985835694051,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
chunduriv,models,United States,developed,0.005381080630773438,40.0,0.4,10,0.0013489815189531903,4,0.0001314146790196465,0.010958904109589,0.000131414679019646
tae-jun,models,"Korea, Republic of",developed,0.012574410087348227,100.0,1.0,4,0.0005395926075812762,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
xcyan,models,Canada,developed,0.007627816067978368,60.0,0.6,5,0.0006744907594765951,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
Vyas9296,models,United Kingdom,developed,0.012415586610825853,100.0,1.0,1,0.00013489815189531904,4,0.0001314146790196465,0.010958904109589,0.000131414679019646
lintian06,models,United States,developed,0.008507937227057954,66.67,0.6667000000000001,6,0.0008093889113719142,4,0.0001314146790196465,0.010958904109589,0.000131414679019646
haozha111,models,United States,developed,0.01246699193109081,100.0,1.0,3,0.0004046944556859571,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
dheera,models,United States,developed,0.006385304933153321,50.0,0.5,4,0.0005395926075812762,4,0.0001314146790196465,0.010958904109589,0.000131414679019646
nuka137,models,India,emerging,0.009433162941036525,75.0,0.75,4,0.0005395926075812762,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
protoget,models,United States,developed,0.012476310197869017,100.0,1.0,2,0.0002697963037906381,5,0.0001642683487745581,0.0136986301369863,0.0001642683487745581
frankchn,models,Canada,developed,0.012541744535962894,100.0,1.0,5,0.0006744907594765951,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
s-gupta,models,United States,developed,0.01093103804946888,85.71,0.8571,7,0.0009442870632672333,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
rthadur,models,United States,developed,0.012588439105177143,100.0,1.0,5,0.0006744907594765951,5,0.0001642683487745581,0.0136986301369863,0.0001642683487745581
DecentGradient,models,United States,developed,0.010601283003187757,83.33,0.8332999999999999,6,0.0008093889113719142,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
jart,models,Canada,developed,0.012709886279263474,100.0,1.0,7,0.0009442870632672333,7,0.00022997568828438136,0.0191780821917808,0.0002299756882843811
mrry,models,Canada,developed,0.012513686500305059,100.0,1.0,3,0.0004046944556859571,5,0.0001642683487745581,0.0136986301369863,0.0001642683487745581
sineeli,models,United States,developed,0.010228551676454778,73.68,0.7368000000000001,19,0.0025630648860110617,20,0.0006570733950982324,0.0547945205479452,0.0006570733950982324
bfontain,models,United States,developed,0.012527715518133977,100.0,1.0,4,0.0005395926075812762,4,0.0001314146790196465,0.010958904109589,0.000131414679019646
sauercrowd,models,United Kingdom,developed,0.012392239326218728,100.0,1.0,1,0.00013489815189531904,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
petewarden,models,Canada,developed,0.006333899612888362,50.0,0.5,2,0.0002697963037906381,5,0.0001642683487745581,0.0136986301369863,0.0001642683487745581
justanhduc,models,Viet Nam,developed,0.006385304933153321,50.0,0.5,4,0.0005395926075812762,4,0.0001314146790196465,0.010958904109589,0.000131414679019646
sergei-mironov,models,Armenia,developed,0.011396447967545732,88.89,0.8889,9,0.0012140833670578712,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
vincentvanhoucke,models,United States,developed,0.012532323033861478,100.0,1.0,1,0.00013489815189531904,9,0.00029568302779420464,0.0246575342465753,0.0002956830277942041
snnn,models,United States,developed,0.01246699193109081,100.0,1.0,3,0.0004046944556859571,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
arinto,models,Singapore,developed,0.00839580831974983,66.67,0.6667000000000001,3,0.0004046944556859571,4,0.0001314146790196465,0.010958904109589,0.000131414679019646
rohan100jain,models,United States,developed,7.004185382137397e-05,0.0,0.0,0,0.0,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
rmunoz12,models,United States,developed,4.669456921424946e-05,0.0,0.0,0,0.0,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
nkovela1,models,United States,developed,7.004185382137397e-05,0.0,0.0,0,0.0,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
saxenasaurabh,models,Canada,developed,4.669456921424946e-05,0.0,0.0,0,0.0,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
ppham27,models,United States,developed,4.669456921424946e-05,0.0,0.0,0,0.0,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
georgesterpu,models,Ireland,developed,0.012368892041611602,100.0,1.0,1,0.00013489815189531904,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
joshthoward,models,Gabon,developed,0.009433162941036525,75.0,0.75,4,0.0005395926075812762,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
dandouthit,models,Malta,developed,0.006338610363939071,50.0,0.5,4,0.0005395926075812762,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
mhbuehler,models,United States,developed,0.012527715518133977,100.0,1.0,4,0.0005395926075812762,4,0.0001314146790196465,0.010958904109589,0.000131414679019646
arkanath,models,United States,developed,0.006287205043674113,50.0,0.5,2,0.0002697963037906381,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
zachary-russell,models,United States,developed,0.006263857759066988,50.0,0.5,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
tmattio,models,United States,developed,0.005147504549378981,40.0,0.4,5,0.0006744907594765951,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
gatoatigrado,models,United States,developed,0.012368892041611602,100.0,1.0,1,0.00013489815189531904,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
vighneshbirodkar,models,Canada,developed,0.01014685466528419,66.67,0.6667000000000001,3,0.0004046944556859571,79,0.0025954399106380183,0.2164383561643835,0.002595439910638018
SNeugber,models,Switzerland,developed,0.006263857759066988,50.0,0.5,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
kaiix,models,China,emerging,0.012368892041611602,100.0,1.0,1,0.00013489815189531904,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
amirbar,models,United States,developed,0.012368892041611602,100.0,1.0,1,0.00013489815189531904,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
kyleziegler,models,Canada,developed,0.004300048941684728,33.33,0.3333,3,0.0004046944556859571,4,0.0001314146790196465,0.010958904109589,0.000131414679019646
vlasenkoalexey,models,United States,developed,0.012368892041611602,100.0,1.0,1,0.00013489815189531904,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
dieterichlawson,models,Canada,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
MTDzi,models,Poland,emerging,0.012429615628654769,100.0,1.0,2,0.0002697963037906381,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
ywryoo,models,"Korea, Republic of",developed,0.012368892041611602,100.0,1.0,1,0.00013489815189531904,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
rzumer,models,Panama,emerging,0.012392239326218728,100.0,1.0,1,0.00013489815189531904,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
dweekly,models,Canada,developed,0.012368892041611602,100.0,1.0,1,0.00013489815189531904,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
yk5,models,Canada,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
JonathanJuhl,models,Denmark,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
NivekNey,models,United States,developed,0.012429615628654769,100.0,1.0,2,0.0002697963037906381,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
callofdutyops,models,China,emerging,0.00834911375053558,66.67,0.6667000000000001,3,0.0004046944556859571,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
ahundt,models,United States,developed,0.008372461035142706,66.67,0.6667000000000001,3,0.0004046944556859571,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
sshrdp,models,United States,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
tttttanya,models,United States,developed,0.012368892041611602,100.0,1.0,1,0.00013489815189531904,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
mfigurnov,models,United Kingdom,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
edouardfouche,models,Germany,developed,0.012368892041611602,100.0,1.0,1,0.00013489815189531904,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
VastoLorde95,models,United States,developed,0.004253354372470479,33.33,0.3333,3,0.0004046944556859571,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
MarvinTeichmann,models,United Kingdom,developed,0.01246699193109081,100.0,1.0,3,0.0004046944556859571,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
clarkkev,models,Canada,developed,0.012429615628654769,100.0,1.0,2,0.0002697963037906381,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
pranay360,models,India,emerging,0.012368892041611602,100.0,1.0,1,0.00013489815189531904,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
Noezor,models,France,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
chan1,models,United States,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
jonsafari,models,United States,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
lababidi,models,United States,developed,0.012368892041611602,100.0,1.0,1,0.00013489815189531904,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
bmabey,models,United States,developed,0.01246699193109081,100.0,1.0,3,0.0004046944556859571,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
dynamicwebpaige,models,Canada,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
orionr,models,United States,developed,0.012429615628654769,100.0,1.0,2,0.0002697963037906381,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
nirum,models,Canada,developed,0.012368892041611602,100.0,1.0,1,0.00013489815189531904,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
rsepassi,models,United States,developed,0.012518397251355768,100.0,1.0,5,0.0006744907594765951,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
WillAyd,models,Germany,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
adrianboguszewski,models,Poland,emerging,0.009433162941036525,75.0,0.75,4,0.0005395926075812762,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
algal,models,United States,developed,0.012368892041611602,100.0,1.0,1,0.00013489815189531904,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
khatchad,models,United States,developed,0.006338610363939071,50.0,0.5,4,0.0005395926075812762,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
hellojas,models,France,developed,4.669456921424946e-05,0.0,0.0,0,0.0,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
kuutsav,LLMs-from-scratch,India,emerging,6.0723587043165924e-05,0.0,0.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
aviralgarg05,LLMs-from-scratch,India,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
jestinepaul,LLMs-from-scratch,Singapore,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
TwistedHardware,models,Saudi Arabia,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
jingedawang,LLMs-from-scratch,China,emerging,0.01246699193109081,100.0,1.0,3,0.0004046944556859571,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
jlewi,models,United States,developed,0.005147504549378981,40.0,0.4,5,0.0006744907594765951,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
pitmonticone,LLMs-from-scratch,Italy,developed,0.012368892041611602,100.0,1.0,1,0.00013489815189531904,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
austinmw,LLMs-from-scratch,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
wweich,syncthing,Germany,developed,0.004018030190523277,27.27,0.2727,11,0.0014838796708485094,11,0.00036139036730402786,0.0301369863013698,0.00036139036730402715
PrinceSajjadHussain,LLMs-from-scratch,Pakistan,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
emlun,syncthing,Sweden,developed,0.010333114589974738,76.47,0.7646999999999999,17,0.0022932685822204236,13,0.0004270977068138511,0.0356164383561643,0.0004270977068138501
jedie,syncthing,Germany,developed,0.007301917071597626,55.56,0.5556,9,0.0012140833670578712,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
KayoticSully,syncthing,United States,developed,0.01259304662090464,100.0,1.0,2,0.0002697963037906381,10,0.0003285366975491162,0.0273972602739726,0.0003285366975491162
calmh,syncthing,Sweden,developed,0.15859203296508445,67.52,0.6751999999999999,1204,0.16241737488196412,4510,0.1481700505946514,12.356164383561644,0.14817005059465144
rayed-therap,LLMs-from-scratch,Bangladesh,emerging,0.010601283003187757,83.33,0.8332999999999999,6,0.0008093889113719142,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
kamadak,syncthing,Japan,developed,0.010954385334076002,85.71,0.8571,7,0.0009442870632672333,7,0.00022997568828438136,0.0191780821917808,0.0002299756882843811
BioGeek,LLMs-from-scratch,South Africa,emerging,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
rumpelsepp,syncthing,Germany,developed,0.01073881397693975,80.0,0.8,20,0.0026979630379063806,7,0.00022997568828438136,0.0191780821917808,0.0002299756882843811
jeanbza,models,Colombia,emerging,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
eltociear,LLMs-from-scratch,Japan,developed,0.01246699193109081,100.0,1.0,3,0.0004046944556859571,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
andersonvom,syncthing,United States,developed,0.011920395054075215,90.0,0.9,10,0.0013489815189531903,21,0.0006899270648531441,0.0575342465753424,0.0006899270648531434
aviau,syncthing,Canada,developed,0.00643550431689118,46.15,0.46149999999999997,13,0.0017536759746391475,12,0.0003942440370589395,0.0328767123287671,0.0003942440370589392
ajschumacher,models,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
speed1313,LLMs-from-scratch,Japan,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
andreas-yin,LLMs-from-scratch,Germany,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
nrm21,syncthing,United States,developed,0.00161053002710394,7.14,0.07139999999999999,14,0.0018885741265344666,9,0.00029568302779420464,0.0246575342465753,0.0002956830277942041
pixelspark,syncthing,Netherlands,developed,0.012234467872423275,92.86,0.9286,14,0.0018885741265344666,13,0.0004270977068138511,0.0356164383561643,0.0004270977068138501
canton7,syncthing,United Kingdom,developed,0.006208793710478244,42.86,0.4286,14,0.0018885741265344666,18,0.0005913660555884093,0.0493150684931506,0.0005913660555884082
lkwg82,syncthing,Germany,developed,0.0026175669700754,6.25,0.0625,32,0.004316740860650209,28,0.0009199027531375254,0.0767123287671232,0.0009199027531375244
AudriusButkevicius,syncthing,United Kingdom,developed,0.04543837067171911,60.9,0.609,399,0.053824362606232294,987,0.03242657204809777,2.704109589041096,0.032426572048097776
xiaotian0328,LLMs-from-scratch,United States,developed,0.012368892041611602,100.0,1.0,1,0.00013489815189531904,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
d-kleine,LLMs-from-scratch,Germany,developed,0.015384037187874592,95.0,0.95,60,0.008093889113719142,63,0.0020697811945594325,0.1726027397260274,0.0020697811945594325
iganichev,models,Canada,developed,0.012429615628654769,100.0,1.0,2,0.0002697963037906381,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
henrythe9th,LLMs-from-scratch,United States,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
gsganden,LLMs-from-scratch,United States,developed,0.01246699193109081,100.0,1.0,3,0.0004046944556859571,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
gustavomr,LLMs-from-scratch,Brazil,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
Shuyib,LLMs-from-scratch,Kenya,emerging,0.004253354372470479,33.33,0.3333,3,0.0004046944556859571,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
shimkoji,LLMs-from-scratch,日本,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
dargmuesli,syncthing,Germany,developed,0.011570185784968344,90.0,0.9,10,0.0013489815189531903,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
debnsuma,LLMs-from-scratch,United States,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
EricThomson,LLMs-from-scratch,New Caledonia,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
HayatoHongo,LLMs-from-scratch,日本,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
HelgeS,models,Norway,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
nekr0z,syncthing,Russia,emerging,0.010942277240839628,83.33,0.8332999999999999,12,0.0016187778227438284,11,0.00036139036730402786,0.0301369863013698,0.00036139036730402715
dakshvar22,models,India,emerging,0.006263857759066988,50.0,0.5,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
tdhopper,LLMs-from-scratch,New Caledonia,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
matthewfeickert,LLMs-from-scratch,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
tomasz1986,syncthing,Poland,emerging,0.018669568056405635,88.55,0.8855,131,0.017671657898286793,124,0.004073855049609041,0.3397260273972602,0.00407385504960904
acolomb,syncthing,Germany,developed,0.01695087621500474,91.67,0.9167000000000001,96,0.012950222581950627,90,0.0029568302779420462,0.2465753424657534,0.0029568302779420462
MikeLund,syncthing,Sweden,developed,0.00012144717408633227,0.0,0.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
fxgsell,syncthing,Singapore,developed,8.407087165029086e-05,0.0,0.0,1,0.00013489815189531904,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
