repo_name,repo_id,repo_url,login,profile_url,location,country
mongo,108110,https://github.com/mongodb/mongo,bcaimano,https://github.com/bcaimano,NYC,United States
sing-box,509091576,https://github.com/SagerNet/sing-box,Dreista,https://github.com/Dreista,"""Silicorn"" Valley, Ohio",United States
taichi,74660642,https://github.com/taichi-dev/taichi,houkensjtu,https://github.com/houkensjtu,Pennsylvania,Brazil
ChatDev,683892956,https://github.com/OpenBMB/ChatDev,JiahaoLi2003,https://github.com/JiahaoLi2003,Dalian University of Technology,Brazil
Open-Sora,760231710,https://github.com/hpcaitech/Open-Sora,powerzbt,https://github.com/powerzbt,New York City,United States
awesome-datascience,21515044,https://github.com/academic/awesome-datascience,AcylSilane,https://github.com/AcylSilane,USA,United States
storm,776854298,https://github.com/stanford-oval/storm,rmcc3,https://github.com/rmcc3,United States,United States
spdlog,26038648,https://github.com/gabime/spdlog,lowdesertpunk,https://github.com/lowdesertpunk,Budapest,Brazil
fastai,102973646,https://github.com/fastai/fastai,0xSushmanth,https://github.com/0xSushmanth,"IIIT una, Himachal pradesh",India
xgboost,16587283,https://github.com/dmlc/xgboost,igormp,https://github.com/igormp,"Recife - PE, Brazil",Brazil
Genesis,712225112,https://github.com/Genesis-Embodied-AI/Genesis,Roushelfy,https://github.com/Roushelfy,"5000 Forbes Ave, Pittsburgh, PA, USA",United States
spleeter,211124697,https://github.com/deezer/spleeter,marshalium,https://github.com/marshalium,"San Francisco, CA",United States
kit,30215630,https://github.com/go-kit/kit,cam-stitt,https://github.com/cam-stitt,"Brisbane, Queensland",Brazil
jitsi-meet,15225670,https://github.com/jitsi/jitsi-meet,nils-ohlmeier,https://github.com/nils-ohlmeier,"Denver, CO, US",United States
celery,184460,https://github.com/celery/celery,stovenator,https://github.com/stovenator,"Austin, TX",United States
Bilibili-Evolved,141104618,https://github.com/the1812/Bilibili-Evolved,CrunchyShark944,https://github.com/CrunchyShark944,"Irvine, CA",United States
mongoose,597879,https://github.com/Automattic/mongoose,wlingke,https://github.com/wlingke,"Austin, TX",United States
underscore,349241,https://github.com/jashkenas/underscore,tonylukasavage,https://github.com/tonylukasavage,Pittsburgh PA,United States
fyne,120227732,https://github.com/fyne-io/fyne,zivoy,https://github.com/zivoy,import gps; gps.jamLocation(),United States
NvChad,345368765,https://github.com/NvChad/NvChad,PROxZIMA,https://github.com/PROxZIMA,India,India
void,855528273,https://github.com/voideditor/void,cabelo,https://github.com/cabelo,Brasil,Brazil
nx,100061716,https://github.com/nrwl/nx,barbados-clemens,https://github.com/barbados-clemens,USA,United States
yabai,184909163,https://github.com/koekeishiya/yabai,dominiklohmann,https://github.com/dominiklohmann,"San Francisco, CA",United States
reflex,557075997,https://github.com/reflex-dev/reflex,HarishChandran3304,https://github.com/HarishChandran3304,"Bangalore, India",India
filament,248372441,https://github.com/filamentphp/filament,dissto,https://github.com/dissto,Germany,Germany
cascadia-code,196284711,https://github.com/microsoft/cascadia-code,msftgits,https://github.com/msftgits,"Redmond, WA",United States
awesome-system-design-resources,709589487,https://github.com/ashishps1/awesome-system-design-resources,ajitzero,https://github.com/ajitzero,India,India
v2ray,111205328,https://github.com/233boy/v2ray,dotAPI,https://github.com/dotAPI,Location,United States
wiki,65848095,https://github.com/requarks/wiki,goto1134,https://github.com/goto1134,"Berlin, Germany",Germany
d2l-en,152166877,https://github.com/d2l-ai/d2l-en,Excelsior7,https://github.com/Excelsior7,"Montpellier, France.",Brazil
table,71487058,https://github.com/TanStack/table,BrianMitchL,https://github.com/BrianMitchL,"Minneapolis, Minnesota, USA",United States
budibase,190729906,https://github.com/Budibase/budibase,StarZeus,https://github.com/StarZeus,United States,United States
30-Days-Of-React,299628763,https://github.com/Asabeneh/30-Days-Of-React,commentedcodex,https://github.com/commentedcodex,Gurugram || Haryana,India
codemirror5,1254497,https://github.com/codemirror/codemirror5,heppe,https://github.com/heppe,California,United States
micro,53632140,https://github.com/zyedidia/micro,ulrichSchreiner,https://github.com/ulrichSchreiner,"Munich, Germany",Germany
heroui,360522116,https://github.com/heroui-inc/heroui,chainerprince,https://github.com/chainerprince,California,United States
vagrant,481872,https://github.com/hashicorp/vagrant,mitchellh,https://github.com/mitchellh,"Los Angeles, CA",United States
the_silver_searcher,2810455,https://github.com/ggreer/the_silver_searcher,blueyed,https://github.com/blueyed,"Berlin, Germany",Germany
ntfy,420503947,https://github.com/binwiederhier/ntfy,karmanyaahm,https://github.com/karmanyaahm,"Austin, TX, US",United States
Perplexica,784181462,https://github.com/ItzCrazyKns/Perplexica,tuxthepenguin84,https://github.com/tuxthepenguin84,"San Francisco, California",United States
ace,1028340,https://github.com/ajaxorg/ace,dfelder,https://github.com/dfelder,Germany,Germany
angular-cli,36891867,https://github.com/angular/angular-cli,wagnermaciel,https://github.com/wagnermaciel,"New York, NY",United States
locust,1377867,https://github.com/locustio/locust,ibrahima,https://github.com/ibrahima,California,United States
react-virtualized,45431898,https://github.com/bvaughn/react-virtualized,nickclaw,https://github.com/nickclaw,"Seattle, WA",United States
go-patterns,48003886,https://github.com/tmrts/go-patterns,sha1sum,https://github.com/sha1sum,"Saint Petersburg, FL, United States",United States
awesome-actions,153500249,https://github.com/sdras/awesome-actions,christian-korneck,https://github.com/christian-korneck,Germany,Germany
egui,165522651,https://github.com/emilk/egui,mwcampbell,https://github.com/mwcampbell,"Wichita, KS, US",United States
rethinkdb,6452529,https://github.com/rethinkdb/rethinkdb,mlucy,https://github.com/mlucy,"Mountain View, CA",United States
zellij,292014229,https://github.com/zellij-org/zellij,casonadams,https://github.com/casonadams,"Utah, USA",United States
hono,438384984,https://github.com/honojs/hono,KnisterPeter,https://github.com/KnisterPeter,"Germany, Hamburg",Germany
emscripten,1357796,https://github.com/emscripten-core/emscripten,saschanaz,https://github.com/saschanaz,"Berlin, Germany",Germany
envoy,65214191,https://github.com/envoyproxy/envoy,rgs1,https://github.com/rgs1,New York City,United States
quasar,43695474,https://github.com/quasarframework/quasar,nkreiger,https://github.com/nkreiger,"Washington, DC",United States
hacker-laws,118858739,https://github.com/dwmkerr/hacker-laws,RichMorin,https://github.com/RichMorin,"Marysville, WA, USA",United States
opentofu,679421146,https://github.com/opentofu/opentofu,ctiwald,https://github.com/ctiwald,New York,United States
setup-ipsec-vpn,49217007,https://github.com/hwdsl2/setup-ipsec-vpn,derdanu,https://github.com/derdanu,Germany,Germany
insightface,102057483,https://github.com/deepinsight/insightface,ElisonSherton,https://github.com/ElisonSherton,"Mumbai, India.",India
legacy-homebrew,206084,https://github.com/Homebrew/legacy-homebrew,alex,https://github.com/alex,Washington D.C.,United States
gitflow,481366,https://github.com/nvie/gitflow,phoet,https://github.com/phoet,"Friedland, Germany",Germany
shadPS4,556675672,https://github.com/shadps4-emu/shadPS4,jas0n098,https://github.com/jas0n098,Germany,Germany
czkawka,292065578,https://github.com/qarmin/czkawka,kytta,https://github.com/kytta,Germany,Germany
seaweedfs,21827146,https://github.com/seaweedfs/seaweedfs,DXist,https://github.com/DXist,Moscow,Brazil
qdrant,268163609,https://github.com/qdrant/qdrant,RPallas92,https://github.com/RPallas92,Graus (Spain),Brazil
loki,129717717,https://github.com/grafana/loki,darxriggs,https://github.com/darxriggs,Germany,Germany
FreeCAD,5736080,https://github.com/FreeCAD/FreeCAD,maxwxyz,https://github.com/maxwxyz,Germany,Germany
web-check,658364446,https://github.com/Lissy93/web-check,ChrisCarini,https://github.com/ChrisCarini,San Francisco Bay Area,Brazil
Faker,2579314,https://github.com/fzaninotto/Faker,applestump,https://github.com/applestump,Wales,United States
harbor,50613991,https://github.com/goharbor/harbor,jkroepke,https://github.com/jkroepke,"Hannover, Germany",Germany
awesome-electron,34453060,https://github.com/sindresorhus/awesome-electron,chrisdl,https://github.com/chrisdl,New York,United States
element-plus,281319253,https://github.com/element-plus/element-plus,ntnyq,https://github.com/ntnyq,[Object Location],United States
openzeppelin-contracts,64700934,https://github.com/OpenZeppelin/openzeppelin-contracts,gleim,https://github.com/gleim,"San Diego, CA",United States
frigate,167694194,https://github.com/blakeblackshear/frigate,sorenisanerd,https://github.com/sorenisanerd,San Francisco Bay Area,Brazil
nodemon,958314,https://github.com/remy/nodemon,heisian,https://github.com/heisian,"Oakland, CA",United States
awesome-falsehood,67687706,https://github.com/kdeldycke/awesome-falsehood,dimtion,https://github.com/dimtion,"Seattle, WA",United States
DeepSpeech,60273704,https://github.com/mozilla/DeepSpeech,cfreemoser,https://github.com/cfreemoser,Germany,Germany
eslint,11061773,https://github.com/eslint/eslint,pedrottimark,https://github.com/pedrottimark,"West of Charlotte, NC; USA",United States
cmder,11276147,https://github.com/cmderdev/cmder,chrisant996,https://github.com/chrisant996,"Washington, USA",United States
QtScrcpy,193305104,https://github.com/barry-ran/QtScrcpy,Yamakuzure,https://github.com/Yamakuzure,"Adendorf, Germany",Germany
hyperfine,117356231,https://github.com/sharkdp/hyperfine,sharkdp,https://github.com/sharkdp,"Stuttgart, Germany",Germany
semantic-kernel,607289185,https://github.com/microsoft/semantic-kernel,gitri-ms,https://github.com/gitri-ms,"Redmond, WA",United States
javascript-interview-questions,108708339,https://github.com/sudheerj/javascript-interview-questions,avrame,https://github.com/avrame,"Seattle, WA",United States
generative-models,656933936,https://github.com/Stability-AI/generative-models,jenuk,https://github.com/jenuk,Germany,Germany
atuin,301244405,https://github.com/atuinsh/atuin,offbyone,https://github.com/offbyone,Seattle,United States
lottie-ios,70198664,https://github.com/airbnb/lottie-ios,fouquet,https://github.com/fouquet,Germany,Germany
claude-cookbooks,678973052,https://github.com/anthropics/claude-cookbooks,elie,https://github.com/elie,United States,United States
awesome-deep-learning,28723659,https://github.com/ChristosChristofidis/awesome-deep-learning,rohan-paul,https://github.com/rohan-paul,Bangalore,India
homepage,528313152,https://github.com/gethomepage/homepage,ItsJustMeChris,https://github.com/ItsJustMeChris,United States,United States
Hitomi-Downloader,112070198,https://github.com/KurtBestor/Hitomi-Downloader,bachig26,https://github.com/bachig26,Aachen,Germany
nprogress,12244426,https://github.com/rstacruz/nprogress,ChrisCinelli,https://github.com/ChrisCinelli,"San Francisco, CA, United States",United States
fastText,63484632,https://github.com/facebookresearch/fastText,tomtung,https://github.com/tomtung,nyc,United States
Detectron,105919803,https://github.com/facebookresearch/Detectron,theruiwang,https://github.com/theruiwang,San Francisco,United States
discord.js,40484398,https://github.com/discordjs/discord.js,DraftProducts,https://github.com/DraftProducts,Montpellier (France),Brazil
darknet,18666758,https://github.com/pjreddie/darknet,Alexey-Kamenev,https://github.com/Alexey-Kamenev,"San Diego, CA",United States
react-admin,63226588,https://github.com/marmelab/react-admin,m4theushw,https://github.com/m4theushw,"Esteio, Brazil",Brazil
daytona,753490180,https://github.com/daytonaio/daytona,programmersoham,https://github.com/programmersoham,India,India
Wox,15315789,https://github.com/Wox-launcher/Wox,sachadvr,https://github.com/sachadvr,Lille,United States
nanoid,99401299,https://github.com/ai/nanoid,sbrichardson,https://github.com/sbrichardson,Denver & SF,United States
YouCompleteMe,4037197,https://github.com/ycm-core/YouCompleteMe,grncdr,https://github.com/grncdr,Berlin,Germany
apollo,96246170,https://github.com/ApolloAuto/apollo,lianglia-apollo,https://github.com/lianglia-apollo,"Mountain View, California, USA",United States
dokploy,788847937,https://github.com/Dokploy/dokploy,benbristow,https://github.com/benbristow,"Cleethorpes, UK",Brazil
FastGPT,605673387,https://github.com/labring/FastGPT,mrhaoji,https://github.com/mrhaoji,"Chicago, IL",United States
fonts,7240954,https://github.com/powerline/fonts,zhangwei217245,https://github.com/zhangwei217245,Texas,United States
PythonRobotics,54376220,https://github.com/AtsushiSakai/PythonRobotics,araffin,https://github.com/araffin,Munich,Germany
InvokeAI,525592995,https://github.com/invoke-ai/InvokeAI,panicsteve,https://github.com/panicsteve,"Portland, Oregon, USA",United States
recharts,40345658,https://github.com/recharts/recharts,shreedharbhat98,https://github.com/shreedharbhat98,"Bengaluru, India",India
iTerm2-Color-Schemes,1554093,https://github.com/mbadolato/iTerm2-Color-Schemes,samcx,https://github.com/samcx,"San Francisco, CA",United States
fetch,25136308,https://github.com/JakeChampion/fetch,josh,https://github.com/josh,"San Francisco, CA",United States
libuv,14812739,https://github.com/libuv/libuv,rioki,https://github.com/rioki,"Karlsruhe, Germany",Germany
rollup,35640229,https://github.com/rollup/rollup,lukastaegert,https://github.com/lukastaegert,"Augsburg, Germany",Germany
notepad-plus-plus,33014811,https://github.com/notepad-plus-plus/notepad-plus-plus,donho,https://github.com/donho,Paris France,Brazil
awesome-deep-learning-papers,60325062,https://github.com/terryum/awesome-deep-learning-papers,liyaguang,https://github.com/liyaguang,"Mountain View, CA, United States",United States
elixir,1234714,https://github.com/elixir-lang/elixir,tsubery,https://github.com/tsubery,"Austin, TX",United States
select2,3620194,https://github.com/select2/select2,creage,https://github.com/creage,Warszawa,Brazil
vcpkg,68312233,https://github.com/microsoft/vcpkg,coryan,https://github.com/coryan,NYC,United States
faas,77144337,https://github.com/openfaas/faas,carlosedp,https://github.com/carlosedp,Sao Paulo/Brazil,Brazil
zstd,29759715,https://github.com/facebook/zstd,thiru-mcw,https://github.com/thiru-mcw,Chennai,India
postgrest,20787122,https://github.com/PostgREST/postgrest,phanimahesh,https://github.com/phanimahesh,"Hyderabad, India",India
chatwoot,202291859,https://github.com/chatwoot/chatwoot,imskr,https://github.com/imskr,"Berlin, Germany",Germany
ScreenToGif,64713769,https://github.com/NickeManarin/ScreenToGif,NickeManarin,https://github.com/NickeManarin,"Porto Alegre, Rio Grande do Sul, Brazil",Brazil
incubator-seata,163387337,https://github.com/apache/incubator-seata,odidev,https://github.com/odidev,India,India
composio,762304524,https://github.com/ComposioHQ/composio,angrybayblade,https://github.com/angrybayblade,"Bangalore, India",India
ngx-admin,59652928,https://github.com/akveo/ngx-admin,bradoyler,https://github.com/bradoyler,Philly area,United States
SwitchHosts,2312977,https://github.com/oldj/SwitchHosts,bergo,https://github.com/bergo,Leipzig,Germany
go,12104024,https://github.com/datasciencemasters/go,shaunmccarthy,https://github.com/shaunmccarthy,Seattle,United States
SDWebImage,313419,https://github.com/SDWebImage/SDWebImage,robertmryan,https://github.com/robertmryan,"Los Angeles, CA",United States
awesome-piracy,152327866,https://github.com/Igglybuff/awesome-piracy,bradietilley,https://github.com/bradietilley,Perth,Brazil
nsq,4307108,https://github.com/nsqio/nsq,victorquinn,https://github.com/victorquinn,"New York, NY",United States
fingerprintjs,30638861,https://github.com/fingerprintjs/fingerprintjs,arthuredelstein,https://github.com/arthuredelstein,California,United States
handson-ml,51863547,https://github.com/ageron/handson-ml,abhinav-upadhyay,https://github.com/abhinav-upadhyay,Hyderabad (India),Brazil
fastjson,2700474,https://github.com/alibaba/fastjson,munendrasn,https://github.com/munendrasn,India,India
MiniGPT-4,628419800,https://github.com/Vision-CAIR/MiniGPT-4,MohamedFAhmed,https://github.com/MohamedFAhmed,"Seattle, WA",United States
feather,20270252,https://github.com/feathericons/feather,ashygee,https://github.com/ashygee,United States,United States
awesome-swift,21696302,https://github.com/matteocrippa/awesome-swift,fxm90,https://github.com/fxm90,Hamburg,Germany
vapor,49910095,https://github.com/vapor/vapor,kandelvijaya,https://github.com/kandelvijaya,"Berlin, Germany",Germany
tailscale,237523442,https://github.com/tailscale/tailscale,tylersmalley,https://github.com/tylersmalley,"Greater Seattle Area, WA",United States
Modernizr,317757,https://github.com/Modernizr/Modernizr,TRowbotham,https://github.com/TRowbotham,"New Jersey, United States",United States
modern-js-cheatsheet,103953059,https://github.com/mbeaudru/modern-js-cheatsheet,piperchester,https://github.com/piperchester,San Francisco,United States
authelia,75785240,https://github.com/authelia/authelia,nreymundo,https://github.com/nreymundo,"Berlin, Germany",Germany
localForage,14003349,https://github.com/localForage/localForage,stephanebachelier,https://github.com/stephanebachelier,Paris France,Brazil
docker_practice,23689830,https://github.com/yeasy/docker_practice,jzk,https://github.com/jzk,San Francisco,United States
react-native-elements,67709808,https://github.com/react-native-elements/react-native-elements,pranshuchittora,https://github.com/pranshuchittora,"Bengaluru, IN",India
request,1283503,https://github.com/request/request,jpage-godaddy,https://github.com/jpage-godaddy,"Seattle, WA",United States
pydantic,90194616,https://github.com/pydantic/pydantic,karta9821,https://github.com/karta9821,Warsaw,Brazil
iris,50709152,https://github.com/kataras/iris,majidbigdeli,https://github.com/majidbigdeli,Vancouver-Canada,United States
idiomatic.js,1800198,https://github.com/rwaldron/idiomatic.js,leobalter,https://github.com/leobalter,"Bay Area, CA",United States
Mindustry,89822531,https://github.com/Anuken/Mindustry,MEEPofFaith,https://github.com/MEEPofFaith,Rapidly approaching your location. This is a threat.,Brazil
Awesome-CV,29420377,https://github.com/posquit0/Awesome-CV,nipunbatra,https://github.com/nipunbatra,Gandhinagar,India
libgdx,5373551,https://github.com/libgdx/libgdx,nooone,https://github.com/nooone,Germany,Germany
anki,7270538,https://github.com/ankitects/anki,agentydragon,https://github.com/agentydragon,San Francisco,United States
Hystrix,6766558,https://github.com/Netflix/Hystrix,cplee,https://github.com/cplee,California,United States
pkg,65233633,https://github.com/vercel/pkg,Symbitic,https://github.com/Symbitic,"Seattle, WA",United States
ngrok,8900723,https://github.com/inconshreveable/ngrok,fcarriedo,https://github.com/fcarriedo,"SF, Bay Area",United States
labelImg,42625970,https://github.com/HumanSignal/labelImg,RyanHir,https://github.com/RyanHir,"Palo Alto, California",United States
remotion,274495425,https://github.com/remotion-dev/remotion,muescha,https://github.com/muescha,"Cologne, Germany",Germany
hammer.js,3602123,https://github.com/hammerjs/hammer.js,inorganik,https://github.com/inorganik,"Denver, CO, USA",United States
Awesome-Linux-Software,65083316,https://github.com/luong-komorebi/Awesome-Linux-Software,swapnilmj,https://github.com/swapnilmj,India,India
delve,19994257,https://github.com/go-delve/delve,ironcladlou,https://github.com/ironcladlou,North Carolina,United States
mdb-ui-kit,23069399,https://github.com/mdbootstrap/mdb-ui-kit,rosskevin,https://github.com/rosskevin,"Tullahoma, Tennessee",United States
vit-pytorch,300996055,https://github.com/lucidrains/vit-pytorch,vztu,https://github.com/vztu,"College Station, TX",United States
devise,308770,https://github.com/heartcombo/devise,vipulnsward,https://github.com/vipulnsward,Pune,India
awesome-pentest,22585805,https://github.com/enaqx/awesome-pentest,TLINDEN,https://github.com/TLINDEN,The Baltic Sea,Brazil
cookiecutter,11407242,https://github.com/cookiecutter/cookiecutter,ericof,https://github.com/ericof,"São Paulo, Brazil",Brazil
react-navigation,80149262,https://github.com/react-navigation/react-navigation,osdnk,https://github.com/osdnk,Espoo,Brazil
dash,33702544,https://github.com/plotly/dash,TillerBurr,https://github.com/TillerBurr,Wisconsin,Brazil
websocket,13624859,https://github.com/gorilla/websocket,alaingilbert,https://github.com/alaingilbert,Mountain View,United States
gson,32538871,https://github.com/google/gson,HannesWell,https://github.com/HannesWell,"Stuttgart, Germany",Germany
exa,20060596,https://github.com/ogham/exa,jcrd,https://github.com/jcrd,"Colorado, US",United States
awesome-sysadmin,16677706,https://github.com/kahun/awesome-sysadmin,liquuid,https://github.com/liquuid,"São Paulo, Brazil",Brazil
gitlabhq,2500088,https://github.com/gitlabhq/gitlabhq,annabel,https://github.com/annabel,USA,United States
winston,1206546,https://github.com/winstonjs/winston,fearphage,https://github.com/fearphage,"Austin, TX",United States
signoz,326404870,https://github.com/SigNoz/signoz,amlannandy,https://github.com/amlannandy,"Bengaluru, Karnataka, India",India
pulumi,72477752,https://github.com/pulumi/pulumi,sfc-gh-alytvynov,https://github.com/sfc-gh-alytvynov,"Seattle, WA",United States
github-mcp-server,942771284,https://github.com/github/github-mcp-server,digitarald,https://github.com/digitarald,US,United States
vant,88717215,https://github.com/youzan/vant,JakeLaoyu,https://github.com/JakeLaoyu,San Jose,United States
postiz-app,664013991,https://github.com/gitroomhq/postiz-app,Dforrunner,https://github.com/Dforrunner,IL,United States
awesome-algorithms,21911597,https://github.com/tayllan/awesome-algorithms,pradyumna1,https://github.com/pradyumna1,India,India
pytudes,83516498,https://github.com/norvig/pytudes,sbiddand,https://github.com/sbiddand,"New York, NY",United States
PlotNeuralNet,142187665,https://github.com/HarisIqbal88/PlotNeuralNet,lukasliebel,https://github.com/lukasliebel,"Munich, Germany",Germany
revanced-manager,471494981,https://github.com/ReVanced/revanced-manager,neosubhamoy,https://github.com/neosubhamoy,"Kolkata, West Bengal, India ",India
fastbook,243838973,https://github.com/fastai/fastbook,dgellow,https://github.com/dgellow,"Hamburg, Germany",Germany
TradingAgents,909213664,https://github.com/TauricResearch/TradingAgents,Yijia-Xiao,https://github.com/Yijia-Xiao,New York,United States
gpt-researcher,639835356,https://github.com/assafelovic/gpt-researcher,0x11c11e,https://github.com/0x11c11e,"Orange County, California",United States
watchtower,39038086,https://github.com/containrrr/watchtower,mbrandau,https://github.com/mbrandau,"Hesse, Germany",Germany
ILSpy,1327739,https://github.com/icsharpcode/ILSpy,snorrk,https://github.com/snorrk,"Redmond, WA",United States
fish-speech,702796244,https://github.com/fishaudio/fish-speech,vschroeter,https://github.com/vschroeter,"Potsdam, Germany",Germany
pydata-book,4844734,https://github.com/wesm/pydata-book,thisizkp,https://github.com/thisizkp,Bengaluru,India
games,3112748,https://github.com/leereilly/games,oskar-j,https://github.com/oskar-j,Warsaw,Brazil
koreader,8986217,https://github.com/koreader/koreader,thotypous,https://github.com/thotypous,Brazil,Brazil
LLaVA,629102662,https://github.com/haotian-liu/LLaVA,haotian-liu,https://github.com/haotian-liu,"Cupertino, CA",United States
gin-vue-admin,205679232,https://github.com/flipped-aurora/gin-vue-admin,dadiYazZ,https://github.com/dadiYazZ,Jilin City,United States
zap,52034309,https://github.com/uber-go/zap,billf,https://github.com/billf,California,United States
h4cker,94801380,https://github.com/The-Art-of-Hacking/h4cker,santosomar,https://github.com/santosomar,United States,United States
Tasmota,80286288,https://github.com/arendst/Tasmota,meingraham,https://github.com/meingraham,"South Carolina, USA",United States
angular-styleguide,22362099,https://github.com/johnpapa/angular-styleguide,robertd,https://github.com/robertd,"Highlands Ranch, Colorado",United States
homemade-machine-learning,155662306,https://github.com/trekhleb/homemade-machine-learning,LizhangX,https://github.com/LizhangX,"Dallas, TX",United States
pure,9603240,https://github.com/pure-css/pure,tregoning,https://github.com/tregoning,"Los Gatos, CA",United States
Ice,674832198,https://github.com/jordanbaird/Ice,danhorst,https://github.com/danhorst,"South Bend, IN",India
.tmux,5526729,https://github.com/gpakosz/.tmux,ytang,https://github.com/ytang,New York,United States
simple-icons,6720403,https://github.com/simple-icons/simple-icons,LitoMore,https://github.com/LitoMore,Universal,Brazil
awesome-ai-agents,655459367,https://github.com/e2b-dev/awesome-ai-agents,mishushakov,https://github.com/mishushakov,"Berlin, Germany",Germany
zulip,43160685,https://github.com/zulip/zulip,akshatdalton,https://github.com/akshatdalton,"Hyderabad, India",India
smolagents,898968194,https://github.com/huggingface/smolagents,njbrake,https://github.com/njbrake,Pittsburgh PA,United States
validator.js,965782,https://github.com/validatorjs/validator.js,mum-never-proud,https://github.com/mum-never-proud,Chennai,India
docz,125596489,https://github.com/doczjs/docz,nicholasess,https://github.com/nicholasess,Brasil,Brazil
LazyVim,583706111,https://github.com/LazyVim/LazyVim,isti115,https://github.com/isti115,Budaörs,Brazil
github-profile-readme-generator,279848748,https://github.com/rahuldkjain/github-profile-readme-generator,Aditya-ds-1806,https://github.com/Aditya-ds-1806,Bengaluru,India
analytics,160427405,https://github.com/plausible/analytics,MaybeThisIsRu,https://github.com/MaybeThisIsRu,India,India
axum,372172254,https://github.com/tokio-rs/axum,dbofmmbt,https://github.com/dbofmmbt,"Niteroi, RJ - Brazil",Brazil
yup,24349832,https://github.com/jquense/yup,ctavan,https://github.com/ctavan,Germany,Germany
monica,82238168,https://github.com/monicahq/monica,IbrahimHammash1,https://github.com/IbrahimHammash1,"Damascus, Syria",Brazil
SteamTools,321682465,https://github.com/BeyondDimension/SteamTools,ImgBotApp,https://github.com/ImgBotApp,Seattle,United States
examples,66424871,https://github.com/pytorch/examples,siddharth9820,https://github.com/siddharth9820,"College Park, Maryland",United States
react-redux,38934449,https://github.com/reduxjs/react-redux,fernandobelotto,https://github.com/fernandobelotto,"Campinas, SP",Brazil
difftastic,162276894,https://github.com/Wilfred/difftastic,mjambon,https://github.com/mjambon,San Francisco Bay Area,Brazil
passport,2540368,https://github.com/jaredhanson/passport,andrewagain,https://github.com/andrewagain,"Portland, OR",United States
bagisto,148129143,https://github.com/bagisto/bagisto,michizhou,https://github.com/michizhou,"Mountain View, CA",United States
infisical,521655652,https://github.com/Infisical/infisical,asharonbaltazar,https://github.com/asharonbaltazar,"Baltimore, Maryland",United States
notable,162815665,https://github.com/notable/notable,TSchattschneider,https://github.com/TSchattschneider,Hamburg,Germany
Paddle,65711522,https://github.com/PaddlePaddle/Paddle,DanielSun11,https://github.com/DanielSun11,Peking,Brazil
neofetch,48795298,https://github.com/dylanaraps/neofetch,plgruener,https://github.com/plgruener,Germany,Germany
claude-task-master,942837343,https://github.com/eyaltoledano/claude-task-master,lebsral,https://github.com/lebsral,US,United States
react-starter-kit,18840003,https://github.com/kriasoft/react-starter-kit,ritoban23,https://github.com/ritoban23,India,India
agents-course,917868934,https://github.com/huggingface/agents-course,connectwithprakash,https://github.com/connectwithprakash,"Seattle, WA",United States
copilot-docs,420459569,https://github.com/github/copilot-docs,FaisalAfroz,https://github.com/FaisalAfroz,India,India
llamafile,689773665,https://github.com/mozilla-ai/llamafile,vwoloszyn,https://github.com/vwoloszyn,Berlin,Germany
Apktool,3766706,https://github.com/iBotPeaches/Apktool,jpstotz,https://github.com/jpstotz,Germany,Germany
system_prompts_leaks,976921297,https://github.com/asgeirtj/system_prompts_leaks,xu-chris,https://github.com/xu-chris,Hamburg,Germany
SmsForwarder,337594329,https://github.com/pppscn/SmsForwarder,genment,https://github.com/genment,New York,United States
github1s,192175095,https://github.com/conwnet/github1s,xcv58,https://github.com/xcv58,San Francisco,United States
haystack,221654678,https://github.com/deepset-ai/haystack,bilgeyucel,https://github.com/bilgeyucel,Berlin,Germany
dracula-theme,13900913,https://github.com/dracula/dracula-theme,oswaldoacauan,https://github.com/oswaldoacauan,Berlin,Germany
RedisDesktopManager,11892946,https://github.com/redis/RedisDesktopManager,fidelisrafael,https://github.com/fidelisrafael,Brasil,Brazil
GSAP,5905330,https://github.com/greensock/GSAP,jackdoyle,https://github.com/jackdoyle,Chicago,United States
algo,150058902,https://github.com/wangzheng0822/algo,zjhiphop,https://github.com/zjhiphop,USA,United States
wg-easy,369764441,https://github.com/wg-easy/wg-easy,ciro-mota,https://github.com/ciro-mota,Salvador - Bahia - Brazil,Brazil
octotree,19620844,https://github.com/ovity/octotree,letunglam,https://github.com/letunglam,"Wuppertal, Germany",Germany
API-Security-Checklist,96641209,https://github.com/shieldfy/API-Security-Checklist,Maikuolan,https://github.com/Maikuolan,"Perth, Western Australia",Brazil
Scoop,9994688,https://github.com/ScoopInstaller/Scoop,leonyu,https://github.com/leonyu,NYC,United States
pytorch_geometric,106024057,https://github.com/pyg-team/pytorch_geometric,lgray,https://github.com/lgray,Chicago,United States
onlook,820087727,https://github.com/onlook-dev/onlook,abhiroopc84,https://github.com/abhiroopc84,"Hyderabad, Telangana, India",India
ruby,538746,https://github.com/ruby/ruby,jeremyevans,https://github.com/jeremyevans,"Sacramento, California, USA",United States
heroicons,242754476,https://github.com/tailwindlabs/heroicons,ingokpp,https://github.com/ingokpp,Germany,Germany
remotion,274495425,https://github.com/remotion-dev/remotion,ashikmeerankutty,https://github.com/ashikmeerankutty,"Idukki, Kerala",India
hammer.js,3602123,https://github.com/hammerjs/hammer.js,danielgruber,https://github.com/danielgruber,Munich,Germany
Awesome-Linux-Software,65083316,https://github.com/luong-komorebi/Awesome-Linux-Software,cytopia,https://github.com/cytopia,"Berlin, Germany",Germany
